id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
111067627,2022/04/03 11:31 AM PDT,2022-04-03,2022-04-03 18:31:00 UTC,Pacific Time (US & Canada),3494,damontighe,Damon Tighe,2022-04-11 05:55:11 UTC,2022-04-11 16:28:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111067627,https://inaturalist-open-data.s3.amazonaws.com/photos/187328085/medium.jpeg,,"",,2,0,false,,"Jasper County, TX, USA",31.0610305556,-94.2800444444,7,,,,7,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111082659,2022-04-11 07:52:26,2022-04-11,2022-04-11 11:52:26 UTC,Eastern Time (US & Canada),2017154,casonverhine,Cason Verhine,2022-04-11 11:54:06 UTC,2022-04-13 17:37:14 UTC,research,,https://www.inaturalist.org/observations/111082659,https://static.inaturalist.org/photos/187479597/medium.jpeg,,"",,1,0,false,2,"Lillington, NC 27546, USA",35.4604287213,-78.9130558446,11,,,,11,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111094990,2022/04/04 8:35 AM PDT,2022-04-04,2022-04-04 15:35:00 UTC,Pacific Time (US & Canada),2677241,flammulated,Noah Strycker,2022-04-11 14:51:59 UTC,2022-04-13 17:37:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111094990,https://inaturalist-open-data.s3.amazonaws.com/photos/187499689/medium.jpeg,,"",,1,0,false,,"Gadsden, Florida, United States",30.5606055556,-84.8339305556,4,,,,4,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111122455,2022/04/11 2:42 PM CDT,2022-04-11,2022-04-11 19:42:00 UTC,Central Time (US & Canada),1579684,aturney,,2022-04-11 19:16:19 UTC,2022-04-13 17:38:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111122455,https://inaturalist-open-data.s3.amazonaws.com/photos/187547606/medium.jpeg,,"","",1,0,false,,"Polk County, TX, USA",30.71432,-94.90713,,,,,,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111145412,2022/04/11 5:10 PM CDT,2022-04-11,2022-04-11 22:10:00 UTC,Central Time (US & Canada),429066,featherenthusiast,Amanda Janusz,2022-04-11 23:00:41 UTC,2022-04-13 17:39:12 UTC,research,CC-BY,https://www.inaturalist.org/observations/111145412,https://inaturalist-open-data.s3.amazonaws.com/photos/187590687/medium.jpeg,,"","White terminal buds, very long needles",1,0,false,,"Fulton, Georgia, United States",33.7773361111,-84.3993611111,10,,,,10,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111147549,2022-04-11 18:39:24,2022-04-11,2022-04-11 22:39:24 UTC,Eastern Time (US & Canada),2017154,casonverhine,Cason Verhine,2022-04-11 23:21:19 UTC,2022-04-13 17:40:08 UTC,research,,https://www.inaturalist.org/observations/111147549,https://static.inaturalist.org/photos/187594794/medium.jpeg,,"",,1,0,false,2,"Lillington, NC 27546, USA",35.4604467843,-78.9140032511,9,,,,9,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111148754,2022-04-11 18:00:27-04:00,2022-04-11,2022-04-11 22:00:27 UTC,Atlantic Time (Canada),388293,zacjlbg,,2022-04-11 23:37:04 UTC,2022-04-12 18:36:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111148754,https://inaturalist-open-data.s3.amazonaws.com/photos/187597339/medium.jpg,,"",This old survivor had a nice cat scar from when it was harvested for turpentine. ,1,0,false,3,"Middlesex, NC, US",35.7276432712,-78.2057276013,315,,,,315,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111158477,2022-04-11 13:20:14-05:00,2022-04-11,2022-04-11 18:20:14 UTC,Bogota,5297079,mwolford,mwolford,2022-04-12 01:40:53 UTC,2022-04-13 17:42:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111158477,https://inaturalist-open-data.s3.amazonaws.com/photos/187616283/medium.jpg,,"","",1,0,false,3,"Conecuh National Forest, Andalusia, AL, US",31.1552695,-86.5537333333,4,,,,4,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111199271,2022-04-10 19:43:43,2022-04-10,2022-04-10 23:43:43 UTC,Eastern Time (US & Canada),462472,benandkerstyn,"",2022-04-12 14:35:32 UTC,2022-04-12 16:33:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111199271,https://static.inaturalist.org/photos/187690874/medium.jpeg,,"",,1,0,false,2,"Melbourne, FL 32909, USA",27.87777953,-80.60686078,8,,,,8,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111220307,2022/04/07 4:38 PM PDT,2022-04-07,2022-04-07 23:38:00 UTC,Pacific Time (US & Canada),2677241,flammulated,Noah Strycker,2022-04-12 18:10:34 UTC,2022-07-22 18:52:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111220307,https://inaturalist-open-data.s3.amazonaws.com/photos/187708436/medium.jpeg,,"","In the Audubon bird sanctuary, identified with an interpretive sign.",1,0,false,,"Mobile, Alabama, United States",30.2493333333,-88.0867388889,4,,,,4,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111229859,2022/03/26 8:21 AM EDT,2022-03-26,2022-03-26 12:21:00 UTC,Eastern Time (US & Canada),111485,michael_oldham,Michael J. Oldham,2022-04-12 19:27:08 UTC,2022-04-15 01:36:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111229859,https://inaturalist-open-data.s3.amazonaws.com/photos/187742175/medium.jpeg,,"","",1,0,false,,"New Hanover, North Carolina, United States",34.0474966667,-77.9131183333,,,,,,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111230696,2022/03/26 8:40 AM EDT,2022-03-26,2022-03-26 12:40:00 UTC,Eastern Time (US & Canada),111485,michael_oldham,Michael J. Oldham,2022-04-12 19:34:49 UTC,2022-08-04 11:59:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111230696,https://inaturalist-open-data.s3.amazonaws.com/photos/187744967/medium.jpeg,,"","",1,0,false,,"New Hanover, North Carolina, United States",34.0448083333,-77.9145183333,,,,,,,,false,,,Pinus palustris,Pinus palustris,longleaf pine,Plantae,81901
111244413,2022/03/26 1:49 PM EDT,2022-03-26,2022-03-26 17:49:00 UTC,Eastern Time (US & Canada),111485,michael_oldham,Michael J. Oldham,2022-04-12 21:42:08 UTC,2022-05-01 21:16:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111244413,https://inaturalist-open-data.s3.amazonaws.com/photos/187750149/medium.jpeg,,"","",2,0,false,,"New Hanover, North Carolina, United States",34.045565,-77.9128416667,,,,,,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111247236,2022/03/27 10:06 AM EDT,2022-03-27,2022-03-27 14:06:00 UTC,Eastern Time (US & Canada),111485,michael_oldham,Michael J. Oldham,2022-04-12 22:06:24 UTC,2022-04-15 01:38:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111247236,https://inaturalist-open-data.s3.amazonaws.com/photos/187774745/medium.jpeg,,"","",1,0,false,,"Brunswick, North Carolina, United States",34.0909233333,-78.2932283333,,,,,,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111273540,2022-04-12 13:49:54-05:00,2022-04-12,2022-04-12 18:49:54 UTC,Bogota,2328361,bar_k,Kristen Brown,2022-04-13 03:17:35 UTC,2022-04-15 01:40:36 UTC,research,,https://www.inaturalist.org/observations/111273540,https://static.inaturalist.org/photos/187826587/medium.jpg,,"","",1,0,false,3,"Conecuh National Forest, Andalusia, AL, US",31.1415861667,-86.64868,5,,,,5,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111284183,2022/04/04 10:05 AM PDT,2022-04-04,2022-04-04 17:05:00 UTC,Pacific Time (US & Canada),3494,damontighe,Damon Tighe,2022-04-13 07:15:25 UTC,2022-04-14 06:09:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111284183,https://inaturalist-open-data.s3.amazonaws.com/photos/187843943/medium.jpeg,,"",,1,0,false,,"Texas, US",31.1245917252,-94.2594637662,9,,,,29278,obscured,,true,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111349407,2022-04-10 12:16:47-04:00,2022-04-10,2022-04-10 16:16:47 UTC,Atlantic Time (Canada),2674164,cfhayes,Christa F. Hayes,2022-04-13 21:05:25 UTC,2022-05-13 10:44:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111349407,https://inaturalist-open-data.s3.amazonaws.com/photos/187961931/medium.jpg,,"",Site of Asclepias humistrata and monarch breeding site. ,2,0,false,3,"St Catherines Island, Midway, GA, US",31.6851603147,-81.1405512226,7,,,,7,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111365550,2022-04-13 16:12:19,2022-04-13,2022-04-13 20:12:19 UTC,Eastern Time (US & Canada),549948,rchampiny,Ryan Champiny,2022-04-13 23:58:44 UTC,2022-04-15 01:44:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111365550,https://inaturalist-open-data.s3.amazonaws.com/photos/187992033/medium.jpeg,,"",,1,0,false,2,"Melrose, FL 32666, USA",29.6973608902,-81.9990218058,334,,,,334,,,false,gps,gps,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111365600,2022-04-13 16:12:32,2022-04-13,2022-04-13 20:12:32 UTC,Eastern Time (US & Canada),549948,rchampiny,Ryan Champiny,2022-04-13 23:59:07 UTC,2022-05-04 21:52:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111365600,https://inaturalist-open-data.s3.amazonaws.com/photos/187992091/medium.jpeg,,"",,2,0,false,2,"Melrose, FL 32666, USA",29.6983709021,-81.9949116558,209,,,,209,,,false,gps,gps,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111366659,2022-04-13 16:15:23,2022-04-13,2022-04-13 20:15:23 UTC,Eastern Time (US & Canada),549948,rchampiny,Ryan Champiny,2022-04-14 00:13:12 UTC,2022-04-15 01:45:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111366659,https://inaturalist-open-data.s3.amazonaws.com/photos/187994060/medium.jpeg,,"",,1,0,false,2,"Melrose, FL 32666, USA",29.6985613704,-81.9959131256,209,,,,209,,,false,gps,gps,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111367992,2022-04-13 13:49:23,2022-04-13,2022-04-13 17:49:23 UTC,Eastern Time (US & Canada),549948,rchampiny,Ryan Champiny,2022-04-14 00:31:45 UTC,2022-04-15 01:46:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111367992,https://inaturalist-open-data.s3.amazonaws.com/photos/187996512/medium.jpeg,,"",,1,0,false,2,"Melrose, FL 32666, USA",29.7008000734,-81.992261298,209,,,,209,,,false,gps,gps,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111369791,2022-04-13 14:47:32-04:00,2022-04-13,2022-04-13 18:47:32 UTC,Eastern Time (US & Canada),43772,gtsalmon,Gerry Salmon,2022-04-14 00:50:37 UTC,2022-04-15 03:26:28 UTC,research,,https://www.inaturalist.org/observations/111369791,https://static.inaturalist.org/photos/187999409/medium.jpg,,"","",1,0,false,3,"Floyd Rd, Ridgeland, SC, US",32.4591216667,-81.0610416667,4,,,,4,,,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
111369886,2022-04-13 14:47:44-04:00,2022-04-13,2022-04-13 18:47:44 UTC,Eastern Time (US & Canada),43772,gtsalmon,Gerry Salmon,2022-04-14 00:52:01 UTC,2022-04-15 03:26:14 UTC,research,,https://www.inaturalist.org/observations/111369886,https://static.inaturalist.org/photos/187999664/medium.jpg,,"","",1,0,false,3,"Floyd Rd, Ridgeland, SC, US",32.4591133333,-81.0610278333,4,,,,4,,,false,,,Longleaf Pine,Pinus palustris,longleaf pine,Plantae,81901
111372881,2022-04-13 19:24:34,2022-04-13,2022-04-13 23:24:34 UTC,Eastern Time (US & Canada),2348964,patrickkopko,Patrick Kopko,2022-04-14 01:29:22 UTC,2022-05-01 21:15:42 UTC,research,,https://www.inaturalist.org/observations/111372881,https://static.inaturalist.org/photos/188005333/medium.jpeg,,"",,2,0,false,2,"Lexington, SC 29073, USA",33.9237898723,-81.2925514206,6,,,,6,,,false,gps,gps,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111484010,2022-04-14 19:10:41,2022-04-14,2022-04-14 23:10:41 UTC,Eastern Time (US & Canada),2017154,casonverhine,Cason Verhine,2022-04-15 02:52:26 UTC,2022-05-01 21:00:18 UTC,research,,https://www.inaturalist.org/observations/111484010,https://static.inaturalist.org/photos/188204918/medium.jpeg,,"",,2,0,false,2,"Carvers Creek State Park, Sandhills Access",35.1697817656,-78.8942337781,232,,,,232,,,false,gps,gps,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111538624,2022-04-15 13:06:44-04:00,2022-04-15,2022-04-15 17:06:44 UTC,Atlantic Time (Canada),1204273,kenbridle,,2022-04-15 17:06:58 UTC,2022-05-01 21:00:10 UTC,research,,https://www.inaturalist.org/observations/111538624,https://static.inaturalist.org/photos/188301771/medium.jpg,,"","",2,0,false,3,"Ralph Tuttle Rd, Walnut Cove, NC, US",36.3714621783,-80.1491775286,17,,,,17,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111593499,2022-04-15 14:13:22-05:00,2022-04-15,2022-04-15 19:13:22 UTC,Bogota,3635305,yarddoc,Marion Andrews,2022-04-16 00:59:32 UTC,2022-04-16 09:02:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111593499,https://inaturalist-open-data.s3.amazonaws.com/photos/188402458/medium.jpg,,"","",1,0,false,3,"Joseph N. Langan Park, Mobile, AL, US",30.703055,-88.1602083333,4,,,,4,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111599915,2022-04-15 18:02:05,2022-04-15,2022-04-15 22:02:05 UTC,Eastern Time (US & Canada),4640168,ctori82,,2022-04-16 02:14:43 UTC,2022-04-16 09:04:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111599915,https://inaturalist-open-data.s3.amazonaws.com/photos/188414305/medium.jpeg,,"",,1,0,false,2,"Gainesville, FL 32653, USA",29.7124099722,-82.3924713056,,,,,,,,false,gps,gps,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111643360,2022/03/27 9:56 AM EDT,2022-03-27,2022-03-27 13:56:00 UTC,Eastern Time (US & Canada),3060142,mireille_delisle_oldham,Mireille Delisle-Oldham,2022-04-16 14:04:46 UTC,2022-04-17 02:26:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111643360,https://inaturalist-open-data.s3.amazonaws.com/photos/188494197/medium.jpeg,,"","",1,0,false,,"Brunswick County, NC, USA",34.0905656326,-78.2928238262,28,,,,28,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111668322,2022-01-01 09:15:46-06:00,2022-01-01,2022-01-01 15:15:46 UTC,Central Time (US & Canada),2943006,lightning_whelk,"",2022-04-16 17:23:21 UTC,2022-07-12 20:31:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111668322,https://inaturalist-open-data.s3.amazonaws.com/photos/188537652/medium.jpg,,"",First Day Hike ,1,0,false,3,"Gulf State Park - Headquarters, Gulf Shores, AL, US",30.2643366667,-87.6454,4,,,,4,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111674910,2022/04/09 2:13 PM EDT,2022-04-09,2022-04-09 18:13:00 UTC,Eastern Time (US & Canada),812483,mycoweise,Armin Weise,2022-04-16 18:10:36 UTC,2022-05-01 20:58:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111674910,https://static.inaturalist.org/photos/188541136/medium.jpg,,Regeneration,,2,0,false,,"Kershaw, South Carolina, United States",34.2715404917,-80.6546653283,,,,,,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111695348,Sat Apr 09 2022 10:18:16 GMT-0400 (EDT),2022-04-09,2022-04-09 14:18:16 UTC,Eastern Time (US & Canada),5408641,lelandcreative,,2022-04-16 20:46:29 UTC,2022-04-16 23:06:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111695348,https://inaturalist-open-data.s3.amazonaws.com/photos/188584378/medium.jpg,,"","",1,0,false,3,"Georgetown, SC, US",33.3327042819,-79.251767032,3394,,,,3394,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111767661,Thu Apr 14 2022 13:10:54 GMT-0400 (EDT),2022-04-14,2022-04-14 17:10:54 UTC,Eastern Time (US & Canada),4410902,stephanieheuker,,2022-04-17 11:51:39 UTC,2022-05-11 11:32:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111767661,https://inaturalist-open-data.s3.amazonaws.com/photos/188721758/medium.jpg,,"","",1,0,false,3,"Betty's Rd, Eclectic, AL, US",32.6416605,-86.0409,2332,,,,2332,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111774251,2022/04/08 6:39 PM EDT,2022-04-08,2022-04-08 22:39:00 UTC,Eastern Time (US & Canada),204678,pmk00001,"",2022-04-17 13:11:44 UTC,2022-04-17 16:22:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111774251,https://inaturalist-open-data.s3.amazonaws.com/photos/188732694/medium.jpg,,"",,1,0,false,,"Orangeburg, South Carolina, United States",33.5469857,-80.5002417997,,,,,,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111823224,2022-04-12 10:47:43-05:00,2022-04-12,2022-04-12 15:47:43 UTC,Eastern Time (US & Canada),324885,graytreefrog,Gray Catanzaro,2022-04-17 19:26:35 UTC,2022-04-18 22:03:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111823224,https://inaturalist-open-data.s3.amazonaws.com/photos/188819282/medium.jpg,,"","",1,0,false,3,"Thomas Woods Trail, Zuni, VA, US",36.8125614445,-76.8538626964,23,,,,23,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111824703,2022-04-12 10:55:51-05:00,2022-04-12,2022-04-12 15:55:51 UTC,Eastern Time (US & Canada),324885,graytreefrog,Gray Catanzaro,2022-04-17 19:35:53 UTC,2022-04-18 22:03:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111824703,https://inaturalist-open-data.s3.amazonaws.com/photos/188821952/medium.jpg,,"","",1,0,false,3,"Zuni, VA, US",36.8137144209,-76.8535995457,23,,,,23,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111826291,2022-04-12 10:59:34-05:00,2022-04-12,2022-04-12 15:59:34 UTC,Eastern Time (US & Canada),324885,graytreefrog,Gray Catanzaro,2022-04-17 19:45:15 UTC,2022-05-01 20:58:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111826291,https://inaturalist-open-data.s3.amazonaws.com/photos/188824469/medium.jpg,,"","",3,0,false,3,"Zuni, VA, US",36.8142319206,-76.8530521254,23,,,,23,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111848346,2022/04/17 5:59 PM EDT,2022-04-17,2022-04-17 21:59:00 UTC,Eastern Time (US & Canada),226045,joshuadoby,Joshua Doby,2022-04-17 22:23:23 UTC,2022-06-11 17:39:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111848346,https://inaturalist-open-data.s3.amazonaws.com/photos/188863012/medium.jpg,,"",,1,0,false,,"Marion County, FL, USA",29.4798388889,-82.3007416667,,,,,,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111848347,2022/04/17 6:00 PM EDT,2022-04-17,2022-04-17 22:00:00 UTC,Eastern Time (US & Canada),226045,joshuadoby,Joshua Doby,2022-04-17 22:23:23 UTC,2022-06-11 17:39:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111848347,https://inaturalist-open-data.s3.amazonaws.com/photos/188862989/medium.jpg,,"",,1,0,false,,"Marion County, FL, USA",29.4795861111,-82.3004805556,,,,,,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111848348,2022/04/17 6:00 PM EDT,2022-04-17,2022-04-17 22:00:00 UTC,Eastern Time (US & Canada),226045,joshuadoby,Joshua Doby,2022-04-17 22:23:23 UTC,2022-06-11 17:39:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111848348,https://inaturalist-open-data.s3.amazonaws.com/photos/188863092/medium.jpg,,"",,1,0,false,,"Marion County, FL, USA",29.4795861111,-82.3004805556,,,,,,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111848349,2022/04/17 5:59 PM EDT,2022-04-17,2022-04-17 21:59:00 UTC,Eastern Time (US & Canada),226045,joshuadoby,Joshua Doby,2022-04-17 22:23:24 UTC,2022-06-11 17:39:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111848349,https://inaturalist-open-data.s3.amazonaws.com/photos/188863165/medium.jpg,,"",,1,0,false,,"Marion County, FL, USA",29.4798388889,-82.3007416667,,,,,,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111848350,2022/04/17 5:59 PM EDT,2022-04-17,2022-04-17 21:59:00 UTC,Eastern Time (US & Canada),226045,joshuadoby,Joshua Doby,2022-04-17 22:23:24 UTC,2022-06-11 17:39:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111848350,https://inaturalist-open-data.s3.amazonaws.com/photos/188863258/medium.jpg,,"",,1,0,false,,"Marion County, FL, USA",29.4795861111,-82.3004805556,,,,,,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
111848353,2022/04/17 5:59 PM EDT,2022-04-17,2022-04-17 21:59:00 UTC,Eastern Time (US & Canada),226045,joshuadoby,Joshua Doby,2022-04-17 22:23:25 UTC,2022-06-11 17:39:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111848353,https://inaturalist-open-data.s3.amazonaws.com/photos/188863315/medium.jpg,,"",,1,0,false,,"Marion County, FL, USA",29.4795861111,-82.3004805556,,,,,,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
