row ID,row m/z,row retention time,LT-C4-1A.mzML crop_filtered_NEG Peak area,LT-C4-1B.mzML crop_filtered_NEG Peak area,LT-C4-1C.mzML crop_filtered_NEG Peak area,LT-C4-2A.mzML crop_filtered_NEG Peak area,LT-C4-2B.mzML crop_filtered_NEG Peak area,LT-C4-2C.mzML crop_filtered_NEG Peak area,LT-C4-3A.mzML crop_filtered_NEG Peak area,LT-C4-3B.mzML crop_filtered_NEG Peak area,LT-C4-3C.mzML crop_filtered_NEG Peak area,LT-C4-4A.mzML crop_filtered_NEG Peak area,LT-C4-4B.mzML crop_filtered_NEG Peak area,LT-C4-4C.mzML crop_filtered_NEG Peak area,LT-C4-5A.mzML crop_filtered_NEG Peak area,LT-C4-5B.mzML crop_filtered_NEG Peak area,LT-C4-5C.mzML crop_filtered_NEG Peak area,LT-C4-6A.mzML crop_filtered_NEG Peak area,LT-C4-6B.mzML crop_filtered_NEG Peak area,LT-C4-6C.mzML crop_filtered_NEG Peak area,LT-C4-7A.mzML crop_filtered_NEG Peak area,LT-C4-7B.mzML crop_filtered_NEG Peak area,LT-C4-7C.mzML crop_filtered_NEG Peak area,PROCBLANKA.mzML crop_filtered_NEG Peak area,PROCBLANKB.mzML crop_filtered_NEG Peak area,PROCBLANKC.mzML crop_filtered_NEG Peak area,zBLK02.mzML crop_filtered_NEG Peak area,zBLK03.mzML crop_filtered_NEG Peak area,zBLK04.mzML crop_filtered_NEG Peak area,zBLK05.mzML crop_filtered_NEG Peak area,zBLK06.mzML crop_filtered_NEG Peak area,zBLK07.mzML crop_filtered_NEG Peak area,
5027,727.3184763590494,3.924158333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782101.2441571783,2089448.1167562369,1599655.153407871,0,0,0,0,0,0,0,0,0,0,0,0,
5028,482.0035705566406,2.9183854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701323.1520460334,603996.9765382012,0,0,0,0,0,0,0,0,0,0,0,0,
5029,429.1760609944661,2.6745225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450538.981565499,1699770.334214578,2414045.8124379395,1315368.0536911543,1565778.9053720643,1406759.5805827125,0,0,0,0,0,0,0,0,0,
5030,757.2690734863281,4.987894333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281944.9669794003,1411109.3158283897,749534.8760549093,0,0,0,0,0,0,0,0,0,0,0,0,
5031,331.17664845784503,2.4153627666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2319679.512144753,2628059.8016174263,2073532.210533489,2245585.9994241684,1762114.548787967,1250568.7171738835,0,0,0,0,0,0,0,0,0,
5032,402.1463165283203,3.1173372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797720.610879214,0,0,0,0,0,0,0,0,0,0,0,0,0,
5033,431.1558329264323,2.0612971666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201925.380001673,1752578.1198647832,1377790.317699051,0,0,0,0,0,0,0,0,0,0,0,0,
5034,335.1138509114583,4.942006699999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235001.4671660978,1457753.5429367828,1126535.5186264727,0,0,0,0,0,0,0,0,0,0,0,0,
5035,665.282216389974,4.207020333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3132909.7558451216,3488472.291683522,2966000.15257987,0,0,0,0,0,0,0,0,0,0,0,0,
5036,664.2698262532552,4.303818266666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3008663.51231499,3223015.164803681,2857281.1927112304,0,0,0,0,0,0,0,0,0,0,0,0,
5037,509.9957809448242,2.760067475,0,0,0,0,0,0,0,0,0,0,0,0,0,332456.3354501232,0,899575.9311326233,1176345.9144970754,955485.17479655,0,0,0,0,0,0,0,0,0,0,0,0,
5038,713.24609375,4.0467287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980898.5798405986,2039045.9351261933,1541274.91271449,0,0,0,0,0,0,0,0,0,0,0,0,
5039,789.2597045898438,4.473630766666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761966.0548937074,1332508.6352947135,947838.8938427332,0,0,0,0,0,0,0,0,0,0,0,0,
5040,313.16588439941404,2.84911064,1208732.598090797,0,0,0,0,0,0,0,0,0,0,0,1113363.9291527104,1139244.5855784155,1123054.4198803136,3085890.0404140577,3234857.794735805,2730430.5495288027,5650265.2376452,7213914.988998848,7497032.929685767,0,0,0,0,0,0,0,0,0,
5041,713.2459513346354,4.548032999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080062.2414642521,1737207.6800145938,1080989.7753838613,0,0,0,0,0,0,0,0,0,0,0,0,
5042,661.2483062744141,3.91236665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754284.4634105638,899800.5757085178,0,0,0,0,0,0,0,0,0,0,0,0,0,
5043,382.1188507080078,2.9252313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833562.0086495169,0,0,0,0,0,0,0,0,0,0,0,0,0,
5044,697.2474212646484,4.96026185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898945.0677570503,1056136.7327561202,0,0,0,0,0,0,0,0,0,0,0,0,0,
5046,740.2825622558594,4.369352433333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5648669.043055325,5130115.641078571,629060.6856499917,0,0,0,0,0,0,0,0,0,0,0,0,
5047,510.06649017333984,2.71910895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826288.6982436092,643078.366013716,0,0,0,0,0,0,0,0,0,0,0,0,
5048,472.10382080078125,2.721353533333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003223.5257944538,917229.3016467568,856136.2471477499,0,0,0,0,0,0,0,0,0,0,0,0,
5049,256.9550290788923,2.8423098357142855,936040.4182497674,924044.8321033601,1093966.00981228,898986.733258407,953634.9632207355,918311.6316781363,1293567.1662527109,996433.9188389757,1093081.5531130997,931253.836862975,981370.8119243212,914076.6975066821,1526824.3850720127,1400822.8789575498,1627170.3518008166,1771114.9100867833,2049661.923571033,1637681.015984089,1368515.4869406081,1447938.7061390162,1516850.1232998252,954728.3219434926,1114257.856617399,879025.997289705,923342.9535728886,0,0,1142155.0230681319,920994.7884600952,907568.119377372,
5050,720.2566630045573,4.289326599999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450057.7326528144,1595277.4427797487,1368409.418009194,0,0,0,0,0,0,0,0,0,0,0,0,
5051,407.11204528808594,2.6528765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162393.4083374795,1523495.3674181474,782076.8328034924,0,0,0,0,0,0,0,0,0,0,0,0,
5052,696.2512003580729,4.33469095,0,0,0,0,0,0,0,0,0,0,0,0,362262.2023297491,279135.64015070745,356672.89013512846,529220.1642727643,984449.2827555239,826258.7871796383,0,0,0,0,0,0,0,0,0,0,0,0,
5054,712.3284505208334,4.697112166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055547.8212730596,2206224.983351769,1959089.6616572766,0,0,0,0,0,0,0,0,0,0,0,0,
5055,498.0463104248047,2.8876766000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715488.0174102926,656687.6717748768,592865.4989102364,0,0,0,0,0,0,0,0,0,0,0,0,
5056,667.2980550130209,4.522855866666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481029.6655470242,1629368.2061658218,1219628.0400120644,0,0,0,0,0,0,0,0,0,0,0,0,
5057,189.85724626738448,0.7948859662068964,1178143.094820511,1073300.1059883141,1278520.4568923449,1404152.8305264837,1063721.1617132346,1193877.3952364167,1097659.1681068786,1180337.0438760698,1104180.289767173,1248406.691398655,985287.6687010833,1043102.9137457228,1037506.2859388529,1082687.1903402517,1053207.858931117,1352193.7256569918,1402862.9908144593,1103911.6879822854,0,248241.23204701341,309646.3153892039,1018884.1431368149,1337406.3088388836,1347610.731433247,890577.5217773012,848763.8427248396,918131.6229545333,912492.9108538844,874616.8374651376,891906.4709568609,
5058,617.3023300170898,4.804730466666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2406674.2423309498,2525015.1427436783,2048977.914585394,1244077.903482346,1012259.4396623424,952411.8271961717,0,0,0,0,0,0,0,0,0,
5059,357.1555531819661,2.689640183333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325670.9951608875,1063403.9603242974,1413410.651823384,479298.61969148635,862186.248517993,787793.6492406115,0,0,0,0,0,0,0,0,0,
5060,359.1085255940755,2.9171302666666663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974836.4798599689,1127796.6436339957,894733.4985419284,0,0,0,0,0,0,0,0,0,0,0,0,
5061,696.3339131673177,4.164123733333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259162.134027103,1273512.384086562,1017814.0683585374,0,0,0,0,0,0,0,0,0,0,0,0,
5062,648.2762654622396,4.2630946666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076699.2171517808,1457703.6194448262,1025567.0422401961,0,0,0,0,0,0,0,0,0,0,0,0,
5063,365.1559244791667,2.7589737999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606627.1588062911,947497.4569908056,870579.7622648459,0,0,0,0,0,0,0,0,0,0,0,0,
5064,541.9867248535156,2.6940809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552992.5598129292,0,0,0,0,0,0,0,0,0,0,0,0,0,
5066,729.2385965983073,4.207035633333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776311.7563280794,2174468.7083154144,1446743.7168157464,0,0,0,0,0,0,0,0,0,0,0,0,
5067,413.1087392171224,2.6905001333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464183.9485635228,789836.7587419469,263214.3965211815,0,0,0,0,0,0,0,0,0,0,0,0,
5069,371.1353480021159,2.427001366666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2777911.975945007,2983953.30607516,2475229.207006667,4124497.3696733885,3715826.67131658,4365012.724308236,0,0,0,0,0,0,0,0,0,
5070,507.9998970031738,2.8840358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296228.05323545914,606084.3846223387,716810.1890523058,652193.4117672405,0,0,0,0,0,0,0,0,0,0,0,0,
5071,341.16029866536456,2.801983416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963303.4973682676,827789.9906907665,1029519.7417647665,4638091.874331301,2328991.2191528445,3160051.29081745,0,0,0,0,0,0,0,0,0,
5072,400.1692301432292,3.224738633333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488867.4738767374,624643.6208756727,493657.5713716763,0,0,0,0,0,0,0,0,0,0,0,0,
5073,355.14024353027344,4.1582584166666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907473.7698676114,1010086.3256727817,847391.0224227656,2773761.6710998137,2823339.8875683295,3580064.4641306247,0,0,0,0,0,0,0,0,0,
5074,632.2826029459635,4.5817046999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632436.592813827,1089554.641615399,615785.5753062193,0,0,0,0,0,0,0,0,0,0,0,0,
5075,728.2404479980469,4.1719167666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830805.2557584379,1214918.3073117882,1064238.8757344058,0,0,0,0,0,0,0,0,0,0,0,0,
5076,696.2509358723959,5.0530181333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075920.1016272,1230918.4991553696,1028603.0989190653,0,0,0,0,0,0,0,0,0,0,0,0,
5077,339.1085849338108,2.1050930555555554,0,0,0,0,0,0,0,0,0,0,0,0,692623.0194071279,560416.1337566739,697754.9143748238,2314340.549771932,1949946.3087893925,1528451.8443054853,2589510.5966874864,3080082.3985376726,3046608.322204591,0,0,0,0,0,0,0,0,0,
5079,599.2491963704427,4.839593466666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213988.2822339952,943147.4883608198,1092618.2888144052,0,0,0,0,0,0,0,0,0,0,0,0,
5080,443.1557312011719,2.7357473666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141392.9698055002,1166839.5109474226,684092.6009684098,0,0,0,0,0,0,0,0,0,0,0,0,
5082,979.4359436035156,5.915793333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264023.3819765004,1360340.7165739925,1034106.6767726023,0,0,0,0,0,0,0,0,0,0,0,0,
5083,291.12403361002606,2.750708533333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647360.9432956914,590924.447618966,610591.8398885764,0,0,0,0,0,0,0,0,0,0,0,0,
5084,693.3109436035156,5.002915833333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745456.281693843,931588.2574065053,459080.3120926379,0,0,0,0,0,0,0,0,0,0,0,0,
5086,495.9546661376953,2.5270340666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170178.3863269174,1200922.403423155,572874.9378477281,0,0,0,0,0,0,0,0,0,0,0,0,
5089,377.1186332702637,2.984211375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91054.95424312442,965098.0152675691,1135477.9235425196,372225.64141586504,0,0,0,0,0,0,0,0,0,0,0,0,
5090,221.84189376831054,2.131338893333333,3324470.425744571,3367539.643205062,3431571.625822805,3053349.0734739383,3191538.14749329,3113322.8889626735,3091094.511172359,3000490.393499415,3187760.8154310016,3014014.8328031953,3225067.2533720597,3162216.185004679,3103511.8616199833,3116522.2276174934,2918076.942597797,2911849.766778843,3574645.482166644,3241120.4626185456,3082276.1256577484,3444007.683967803,3400073.7774500838,3070237.735631694,3317604.85579992,3394227.5834398335,3055633.317519235,3329231.94534443,3308471.864847143,3313541.462384179,3310374.45024396,3245748.9227197533,
5092,617.3018290201823,4.941142233333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759731.7069438037,1327147.3940892164,1088865.425390524,0,0,0,0,0,0,0,0,0,0,0,0,
5093,308.12229410807294,3.1919588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451838.248280028,574006.2798172056,504285.5726329585,0,0,0,0,0,0,0,0,0,0,0,0,
5094,373.0864715576172,2.5431376666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788996.5374291919,728975.8549515924,657449.8185669007,0,0,0,0,0,0,0,0,0,0,0,0,
5095,461.9939676920573,2.6454730333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454222.05735562695,705025.1296089878,357191.02279508096,0,0,0,0,0,0,0,0,0,0,0,0,
5096,445.1710459391276,2.728361233333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048292.7308451876,687302.0884236351,2279681.338147196,0,0,0,0,0,0,0,0,0,0,0,0,
5097,489.19859313964844,3.2360751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478115.1759697477,0,0,0,0,0,0,0,0,0,0,0,0,0,
5099,501.9873733520508,2.5470245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381526.2411754223,598676.6871935963,0,0,0,0,0,0,0,0,0,0,0,0,0,
5100,321.1339162190755,3.0186602666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711754.3254686467,908830.2864286166,707042.7554522338,645369.4376179692,694174.2591575299,637288.9154387992,0,0,0,0,0,0,0,0,0,
5103,535.2546742757162,4.925323916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690781.1139340914,758476.2662221629,725179.6058223308,561303.1358724859,530774.6145642514,616844.9097255555,0,0,0,0,0,0,0,0,0,
5104,980.438232421875,6.054558766666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2236727.6008669008,2376494.7586277835,2044147.3939516677,0,0,0,0,0,0,0,0,0,0,0,0,
5105,767.2772420247396,4.172948133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517432.9793639004,748635.2781607477,551144.0139289914,0,0,0,0,0,0,0,0,0,0,0,0,
5107,429.1399739583333,3.1506878833333336,0,0,0,0,0,0,0,0,0,0,0,0,2779924.398339986,1692607.9104932337,3176610.8174286117,1225380.2213647729,941204.153371712,951855.7035742858,0,0,0,0,0,0,0,0,0,0,0,0,
5109,357.11956278483075,4.2395307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776287.4818933774,948725.9401549888,675627.6096690006,0,0,0,0,0,0,0,0,0,0,0,0,
5112,326.13273204456675,2.8863167727272727,2488601.6879373402,2274380.9423155524,2054214.3146920667,0,0,0,4540030.992001252,4606251.687819453,4605952.352661503,0,0,0,8381101.421621453,8419839.893690731,7021068.02430322,0,723348.8248191697,501711.95794776606,0,0,0,0,0,0,0,0,0,0,0,0,
5113,159.0440216064453,2.7676649500000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906859.1307960198,1004022.0391824099,0,0,0,0,0,0,0,0,0,0,0,0,0,
5115,417.17583719889325,2.8073036333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729282.8203419134,846278.3290807727,659426.1188252338,0,0,0,0,0,0,0,0,0,0,0,0,
5117,394.89084504780016,3.34218092631579,0,0,0,1330759.2476951946,1336308.61034367,1321727.3613630675,0,0,1138946.1479221175,1324531.0600498589,1293871.49321201,0,818295.036779388,982390.24243549,800715.3868545939,1662807.5275419648,1721500.2910655865,1336324.1547319933,0,0,0,1402513.8429610324,1188390.333991221,1313438.0135895216,0,1122003.119789941,0,1306862.3989659615,1227724.0101159848,1425262.3763520676,
5119,391.11743927001953,3.13877625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444078.9292795042,607030.2288763574,259316.13588506178,0,0,424935.15998294664,0,0,0,0,0,0,0,0,0,
5120,445.17132059733075,2.8390474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491808.77821097145,656419.1172356725,443178.6387100776,0,0,0,0,0,0,0,0,0,0,0,0,
5121,661.2894999186198,4.5644149333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351452.0646699159,871531.5044941409,708987.8827695233,0,0,0,0,0,0,0,0,0,0,0,0,
5122,499.96678161621094,2.4566056333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258489.6712165163,1407574.5063781533,1255926.0385096308,0,0,0,0,0,0,0,0,0,0,0,0,
5123,494.00331115722656,2.91992565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403009.68047697534,617318.7122340238,0,0,0,0,0,0,0,0,0,0,0,0,0,
5124,805.2555236816406,4.0198688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720355.8679970187,809636.4442865148,516774.87873178266,0,0,0,0,0,0,0,0,0,0,0,0,
5125,371.0906951904297,3.1785885200000004,0,0,0,0,0,0,0,0,0,0,0,0,0,351524.54023127333,196315.10265942288,1337649.052640165,1362698.8419221817,900144.0922844545,0,0,0,0,0,0,0,0,0,0,0,0,
5126,977.4176076253256,6.721863366666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484733.16082207614,664171.8509642419,239044.5920772648,0,0,0,0,0,0,0,0,0,0,0,0,
5127,528.0570007324219,2.9944747,0,0,0,0,0,0,0,0,0,0,0,0,2174392.8377552736,1027631.8324552197,2146904.7022569845,474233.24912758684,654092.0763751874,0,0,0,0,0,0,0,0,0,0,0,0,0,
5128,403.1175079345703,2.9107224333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872164.8204444257,507939.36415839964,890969.0149090418,0,0,0,0,0,0,0,0,0,0,0,0,
5129,740.2837727864584,3.8934284333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924913.9004029675,1118329.2957769453,922637.8510954909,0,0,0,0,0,0,0,0,0,0,0,0,
5132,343.1758728027344,2.4359872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728117.0905775963,0,0,0,0,0,0,0,0,0,0,0,0,0,
5133,661.287841796875,6.079234366666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766895.9252261206,727315.5620487446,884594.4695127076,0,0,0,0,0,0,0,0,0,0,0,0,
5134,425.1459312438965,2.7426593666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013417.193331959,502614.76483643055,854358.477988324,1822192.5581776614,844398.3233333423,735696.2709187751,0,0,0,0,0,0,0,0,0,
5135,357.1557133992513,2.4825502333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200598.243206234,1291448.9359026777,1130765.777652726,1175593.366318313,1265307.2349033742,1256505.877377563,0,0,0,0,0,0,0,0,0,
5136,399.1720225016276,2.9023649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370217.7091287176,718169.3896423033,475748.67405635247,0,0,0,0,0,0,0,0,0,0,0,0,
5137,265.1082305908203,2.4386825166666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164289.9129280162,1251460.2078298123,996797.392393349,2184454.32567923,2360175.84627619,2740516.564311844,0,0,0,0,0,0,0,0,0,
5138,281.1032028198242,2.2794123333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853413.0258120354,852909.573251087,867768.7482836271,2084936.2762138562,2235563.1838659346,2081709.6375131733,0,0,0,0,0,0,0,0,0,
5139,398.1105651855469,2.392413466666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769248.3897741311,868093.2433904419,679797.9104285515,0,0,0,0,0,0,0,0,0,0,0,0,
5140,403.11722988552515,3.525163377777778,0,0,0,0,0,0,0,0,0,0,0,0,1984289.5390241125,1493797.6178420885,2397700.7037827075,1952855.548461749,1974755.6847586508,1292488.3809967965,4141356.4157905234,4592886.005882164,4006001.4117663857,0,0,0,0,0,0,0,0,0,
5141,485.9870300292969,2.1802161499999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392742.17175013834,456996.4396270764,0,0,0,0,0,0,0,0,0,0,0,0,
5142,218.85257878796807,7.455663768965516,3101371.436688964,2953044.587792998,3003906.9510819283,3056986.1614141134,3276831.778221329,3024499.874524346,0,3268695.214269869,3322001.3032886907,3248698.254704897,3245241.426038874,3606586.25521952,3254082.4814973744,3435520.1835165718,3412460.9013585774,3136044.0761185456,2762253.3114561364,3147502.1270789653,3212246.5587035688,3169734.94939999,3208615.249672559,1211578.1162844852,2965720.680081003,3287270.312821753,2858867.7152371746,622583.050057778,3494036.278490299,3266695.999124636,1223243.8010031811,3297122.935341536,
5145,725.2973327636719,4.12328245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473054.3538143439,707403.1347937022,0,0,0,0,0,0,0,0,0,0,0,0,0,
5146,446.0259246826172,2.3683465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394274.33787698357,384716.7100038992,0,0,0,0,0,0,0,0,0,0,0,0,
5147,325.0929382324219,2.6595916799999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005772.6086236819,1174473.9439407296,0,2306686.106648442,731362.7561012572,2303639.8750812155,0,0,0,0,0,0,0,0,0,
5148,327.1090829031808,2.985858585714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278180.151946762,825353.6577765358,883209.0319759569,786344.8179375356,2188240.621865436,2118856.444298956,1622166.6763753232,0,0,0,0,0,0,0,0,0,
5151,484.0669631958008,3.1215090500000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689305.583356818,752075.3276253587,0,0,0,0,0,0,0,0,0,0,0,0,
5152,996.4334716796875,5.6520715500000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514846.9737102414,646529.0105784409,0,0,0,0,0,0,0,0,0,0,0,0,0,
5153,361.1508382161458,1.7247329999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093834.0267617311,1085415.153365818,893923.151580117,0,0,0,0,0,0,0,0,0,0,0,0,
5155,421.1716003417969,2.5797995499999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603911.2988338337,619364.021853681,0,0,0,0,0,0,0,0,0,0,0,0,
5156,500.9896596272786,3.2629560666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561275.649147831,528280.2641832079,493921.9508478044,0,0,0,0,0,0,0,0,0,0,0,0,
5158,432.11988830566406,2.4566056333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234313.8501545,1345875.8592674416,1262210.7085653986,0,0,0,0,0,0,0,0,0,0,0,0,
5159,689.3280487060547,4.9127765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254368.49415349014,695681.0469791042,0,0,0,0,0,0,0,0,0,0,0,0,0,
5160,341.1607299804688,3.2972666000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446962.89611654833,644461.2772691601,2354380.788244384,1419021.1060189304,2018808.236426341,0,0,0,0,0,0,0,0,0,
5161,333.09405517578125,2.2748504499999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033914.1269025264,560122.3567601254,0,0,0,0,0,0,0,0,0,0,0,0,
5162,488.02126057942706,2.4485605666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121863.3033126644,980182.6026346851,1180119.679770937,0,0,0,0,0,0,0,0,0,0,0,0,
5163,423.1630859375,2.9029623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436591.2029025958,0,0,0,0,0,0,0,0,0,0,0,0,0,
5164,672.2757568359375,4.8574739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620681.5831251931,0,0,0,0,0,0,0,0,0,0,0,0,0,
5165,615.2428894042969,4.3582564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443015.2951690089,567300.0512160896,0,0,0,0,0,0,0,0,0,0,0,0,0,
5166,646.2562561035156,4.9533383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581467.7301495471,0,0,0,0,0,0,0,0,0,0,0,0,0,
5167,355.0202209472656,4.99860764,0,0,0,0,0,0,0,1113358.5006800862,0,0,0,0,0,0,0,1216227.5967091168,1267234.301652046,1301550.4700364855,0,0,1094344.6771571205,0,0,0,0,0,0,0,0,0,
5168,406.17991129557294,2.392510366666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419918.050485254,1472589.3250147277,540501.5907639035,0,0,0,0,0,0,0,0,0,0,0,0,
5169,445.1705017089844,3.1173372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401574.74842889246,0,0,0,0,0,0,0,0,0,0,0,0,0,
5170,519.9751586914062,2.60390075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443568.00806111575,433582.130616234,0,0,0,0,0,0,0,0,0,0,0,0,
5171,160.91722468325966,7.220167094736843,1519114.7666252744,0,1633405.80009661,0,0,1573927.09450106,0,0,0,1558952.4933296845,1586280.5290749308,1632591.9927525606,1549966.1372328547,953747.775253027,0,0,1520496.0821164947,0,1398204.8268302842,951745.933634393,0,1488453.4579143175,1393020.9529368838,0,1385415.1767995385,596464.7270882007,1579950.2200092643,1617400.9556170497,1553867.4671824216,1520607.2824697548,
5172,660.2752075195312,4.555628766666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435232.4819602871,640147.8147843741,506775.74544480396,0,0,0,0,0,0,0,0,0,0,0,0,
5173,635.231689453125,3.8602085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529411.3728728087,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,693.3151550292969,4.337736333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484220.4156719077,560970.6172774528,403301.9090132779,0,0,0,0,0,0,0,0,0,0,0,0,
5175,620.3165588378906,4.95194455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593548.008503461,391480.4446703295,0,0,0,0,0,0,0,0,0,0,0,0,
