row ID,row m/z,row retention time,LT-C4-1A.mzML crop_filtered_POS Peak area,LT-C4-1B.mzML crop_filtered_POS Peak area,LT-C4-1C.mzML crop_filtered_POS Peak area,LT-C4-2A.mzML crop_filtered_POS Peak area,LT-C4-2B.mzML crop_filtered_POS Peak area,LT-C4-2C.mzML crop_filtered_POS Peak area,LT-C4-3A.mzML crop_filtered_POS Peak area,LT-C4-3B.mzML crop_filtered_POS Peak area,LT-C4-3C.mzML crop_filtered_POS Peak area,LT-C4-4A.mzML crop_filtered_POS Peak area,LT-C4-4B.mzML crop_filtered_POS Peak area,LT-C4-4C.mzML crop_filtered_POS Peak area,LT-C4-5A.mzML crop_filtered_POS Peak area,LT-C4-5B.mzML crop_filtered_POS Peak area,LT-C4-5C.mzML crop_filtered_POS Peak area,LT-C4-6A.mzML crop_filtered_POS Peak area,LT-C4-6B.mzML crop_filtered_POS Peak area,LT-C4-6C.mzML crop_filtered_POS Peak area,LT-C4-7A.mzML crop_filtered_POS Peak area,LT-C4-7B.mzML crop_filtered_POS Peak area,LT-C4-7C.mzML crop_filtered_POS Peak area,PROCBLANKA.mzML crop_filtered_POS Peak area,PROCBLANKB.mzML crop_filtered_POS Peak area,PROCBLANKC.mzML crop_filtered_POS Peak area,zBLK02.mzML crop_filtered_POS Peak area,zBLK03.mzML crop_filtered_POS Peak area,zBLK04.mzML crop_filtered_POS Peak area,zBLK05.mzML crop_filtered_POS Peak area,zBLK06.mzML crop_filtered_POS Peak area,zBLK07.mzML crop_filtered_POS Peak area,
13913,293.10179138183594,2.5096672166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146105.6998697917,1260856.194954446,775028.7002479695,1917015.3528758446,1646691.5858869907,1961160.6342744855,0,0,0,0,0,0,0,0,0,
13914,324.12904357910156,4.3332545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319744.505449172,0,0,0,0,0,0,0,0,0,0,0,0,
13915,254.94940643310548,1.153149809,2415393.687362654,2497779.3775825123,2530987.0955707366,2632996.987677567,2630964.2421757802,2590936.0110445903,2607592.273227759,2580793.7009984986,2542936.267231354,2804470.9925841154,2788297.7653775457,2959927.1774750836,2750512.018263044,2724180.5214410257,2672784.2386784144,2660641.029449961,2773335.690705896,2858918.632832563,0,0,0,2412262.71604031,0,0,0,0,0,0,0,2336323.5773749524,
13916,405.15252685546875,3.0865308000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342737.04675507266,371740.02816939994,467290.01057421195,0,0,0,0,0,0,0,0,0,0,0,0,
13917,327.19850667317706,3.266147033333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353257.88902595005,357990.46350918675,523771.6380102417,0,0,0,0,0,0,0,0,0,0,0,0,
13918,541.3160552978516,5.18312985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503162.84372824396,0,536893.6210338267,0,0,0,0,0,0,0,0,0,0,0,0,
13919,386.14415740966797,2.5512699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614886.9679828119,431119.6399566788,0,0,0,0,0,0,0,0,0,0,0,
13920,256.1905822753906,2.4531455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527963.9135684897,0,0,0,0,0,0,0,0,0,0,0,0,
13922,443.21766662597656,4.9869132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363517.71941650956,0,0,0,0,0,0,0,0,0,0,0,0,
13923,352.21215057373047,2.8961487000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334561.6027600523,472916.93540893437,0,0,0,0,0,0,0,0,0,0,0,0,
13924,405.18975830078125,4.2135669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375149.3475896556,0,0,0,0,0,0,0,0,0,0,0,0,
13927,375.0838394165039,2.5965358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400599.887159483,0,603853.1320923858,0,0,0,0,0,0,0,0,0,0,0,0,
13928,200.1148180280413,3.3173665857142853,0,0,0,0,0,0,1223950.665903316,1010755.019564949,1043243.2828366928,0,0,0,2480627.507309808,2068082.6406935607,1829390.9552811682,0,0,584675.8503384042,0,0,0,0,0,0,0,0,0,0,0,0,
13929,657.3338623046875,4.0598419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259549.267982958,0,0,0,0,0,0,0,0,0,0,0,0,
13930,319.1541809082031,2.64398554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438480.92483892455,420549.3061024556,496284.7388955235,0,338236.18443973904,419857.7376567907,0,0,0,0,0,0,0,0,0,
13932,550.3375625610352,2.3797048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317442.05494251556,336325.6556469255,0,0,0,0,0,0,0,0,0,0,0,0,
13933,551.2640686035156,5.29448474,0,0,0,0,0,0,0,0,0,0,0,0,691183.3409843397,0,666439.5890658309,689416.2996880106,666477.1520902516,713426.543779216,0,0,0,0,0,0,0,0,0,0,0,0,
13934,582.3645324707031,5.128257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334362.7083752016,0,0,0,0,0,0,0,0,0,0,0,0,
13935,701.2781473795573,4.0753862000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832165.6676140098,738455.9466039396,1042073.3848502205,0,0,0,0,0,0,0,0,0,0,0,0,
13936,725.3229675292969,4.5560338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416796.55476187717,0,0,0,0,0,0,0,0,0,0,0,0,
13939,511.27154541015625,4.2360712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684109.7082947965,0,0,0,0,0,0,0,0,0,0,0,0,
13940,437.243896484375,4.7521797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336841.1804566825,0,0,0,0,0,0,0,0,0,0,0,0,
13941,347.08888244628906,3.2324873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386734.2508696851,0,0,0,0,0,0,0,0,0,0,0,0,
13942,347.2251281738281,2.8783705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584891.6737406242,0,0,0,0,0,0,0,0,0,0,0,0,
13944,290.1967446463449,3.8745711142857147,0,0,0,0,0,0,787351.0473425891,930186.6611793477,1034550.1275630001,0,0,0,0,0,0,0,0,567490.3960957315,2493560.562599596,2070419.1768991244,2235898.087634412,0,0,0,0,0,0,0,0,0,
13945,339.1792449951172,2.9957457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363751.2670795795,0,0,0,0,0,0,0,0,0,0,0,0,
13946,358.22251281738284,3.1105492200000002,830817.1467991386,711654.0948927219,545651.6820748467,0,0,0,0,0,0,0,0,0,0,0,0,555997.4720096947,0,602280.0470548357,0,0,0,0,0,0,0,0,0,0,0,0,
13947,693.3311767578125,5.24733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318359.0572364826,0,0,0,0,0,0,0,0,0,0,0,0,
13948,212.05309295654297,6.075682966666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398520.7841792238,0,0,0,0,876206.1725228189,1429152.5038697,0,0,0,0,0,0,
13949,268.1634006500244,2.62399365,0,0,0,0,0,0,0,0,0,0,0,0,569854.1023188997,0,612513.561212168,759642.2358181906,745402.3909045529,376158.6142168597,529616.5360008047,518160.65884851594,396041.1798863164,0,0,0,0,0,0,0,0,0,
13950,953.4728088378906,6.540748000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,343417.69259156135,821832.5355507408,0,0,575223.9992525508,0,0,0,0,0,0,0,0,0,0,0,0,
13951,294.1675957573785,7.720713444444444,961039.6582418917,1025684.0709836481,1099166.1130750338,1019713.912363405,0,0,0,0,0,0,0,953773.8929013046,1037743.6057257854,0,879516.217326727,0,0,1080709.4318528564,0,0,0,0,0,0,0,0,0,0,0,886893.7817150339,
13952,350.1660842895508,2.632768925,0,0,0,0,0,0,0,0,0,0,0,0,717849.3121341355,761456.0259368977,779466.5389901205,0,0,541278.6088755934,0,0,0,0,0,0,0,0,0,0,0,0,
13953,668.3651428222656,5.24733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359308.3155369671,0,0,0,0,0,0,0,0,0,0,0,0,
13954,348.1501770019531,2.5951205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473834.5156869861,0,0,0,0,0,0,0,0,0,0,0,0,
13955,376.19743092854816,2.0929184500000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250350.235865186,1084685.279455311,1223190.5203465289,974035.0560967738,817815.9691563185,801827.7988360085,0,0,0,0,0,0,0,0,0,
13956,279.1069030761719,3.1395602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485565.24100157875,0,0,0,0,0,0,0,0,0,0,0,0,
13957,713.2415466308594,2.5502933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375065.6423740666,0,0,0,0,0,0,0,0,0,0,0,0,
13958,329.2152404785156,2.9226247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376353.12484581966,0,0,0,0,0,0,0,0,0,0,0,0,
13960,550.3384399414062,4.3476758,0,0,0,0,0,0,0,0,0,0,0,0,0,481592.3848773129,0,0,451649.5115663403,489152.9816388744,0,0,0,0,0,0,0,0,0,0,0,0,
13961,439.1939392089844,3.0183581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400251.76582856267,0,0,0,0,0,0,0,0,0,0,0,0,
13962,221.5748062133789,2.36842765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275055.428547727,470439.2941502402,0,0,0,0,0,0,0,0,0,0,0,0,
13964,387.1844177246094,2.6250034333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387369.3783030254,219866.67434855993,0,310216.0502918826,0,0,0,0,0,0,0,0,0,
13965,284.1479422829368,2.8133910727272724,266706.91727163317,0,0,0,0,0,795223.8147539524,863270.6203126506,1086187.8925651526,0,0,0,1521829.8244875225,1303339.3431835813,1263811.0653564322,437515.256165376,0,0,1682059.5820875592,1244865.7029371138,1143394.6474779604,0,0,0,0,0,0,0,0,0,
13966,436.1159973144531,4.9869132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305787.93141069234,0,0,0,0,0,0,0,0,0,0,0,0,
13967,267.1221389770508,2.40223495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417279.98222032195,342211.6310001089,0,0,0,0,0,0,0,0,0,0,0,0,
13968,682.3453063964844,2.9732331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336037.47112342896,0,0,0,0,0,0,0,0,0,0,0,0,
13971,539.3009643554688,5.137696249999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794396.3759406672,0,647159.6046876322,0,0,0,0,0,0,0,0,0,0,0,0,
13972,268.1544952392578,3.3988896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316510.87034690526,0,0,0,0,0,0,0,0,0,0,0,0,
13973,294.20660400390625,3.0183581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413987.5870717033,0,0,0,0,0,0,0,0,0,0,0,0,
13974,654.3097025553385,4.250816133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134145.6412373444,245756.78222349338,747183.6825527132,0,0,0,0,0,0,0,0,0,0,0,0,
13975,348.1495056152344,2.4982869000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443412.87590818136,0,0,0,0,0,0,0,0,0,0,0,0,
13976,363.21905517578125,3.2324873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367452.97952925187,0,0,0,0,0,0,0,0,0,0,0,0,
13977,241.14320678710936,2.5891482999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589454.2759631005,0,695840.1867921677,1425255.4221222666,1475284.1921894504,1569022.361575629,0,0,0,0,0,0,0,0,0,
13978,625.2676696777344,7.9588813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364909.3839045109,0,0,0,0,0,0,0,0,0,0,0,0,
13979,319.0630798339844,4.2135669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263813.7911988877,0,0,0,0,0,0,0,0,0,0,0,0,
13980,440.1932373046875,4.0415917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603920.8692409118,0,695291.4242275301,0,0,0,0,0,0,0,0,0,0,0,0,
13981,394.20774841308594,2.4531455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313257.8463896037,0,0,0,0,0,0,0,0,0,0,0,0,
13982,364.2000478108724,3.127866183333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869871.6502068752,989677.1025786331,355851.1404040071,1740942.9471026037,1534202.5888114593,1628945.6032131116,0,0,0,0,0,0,0,0,0,
13983,165.1044921875,3.0666391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570730.8661885436,0,0,0,0,0,0,0,0,0,0,0,0,
13985,553.2796936035156,4.95198615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309333.99028829584,414753.9549502538,0,0,0,0,0,0,0,0,0,0,0,0,
13986,671.3050537109375,4.6016462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512176.7113415139,0,0,0,0,0,0,0,0,0,0,0,0,
13987,341.10009765625,3.376202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440669.71989897854,0,0,0,0,0,0,0,0,0,0,0,0,
13990,199.09661674499512,2.00422345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2234049.013211192,3196253.528167252,3151947.394043089,3367425.301705736,0,0,0,0,0,0,0,0,0,
13991,705.4019775390625,5.196026633333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.541444469673687E7,9.719244651212253E7,1.0028114654588135E8,0,0,0,0,0,0,0,0,0,
13993,673.3756917317709,5.196026633333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.577776962463236E7,6.46196178081797E7,6.616925633472264E7,0,0,0,0,0,0,0,0,0,
13994,325.2011439005534,4.553982783333334,8215486.932501364,9524494.6033921,7372954.539949475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0764975368552601E8,1.0171336574856596E8,1.101112647535521E8,0,0,0,0,0,0,0,0,0,
13995,386.180896335178,3.3642710111111107,0,0,0,0,0,0,0,0,0,0,0,0,1966060.6876860051,2065373.0325415854,2115403.6732708607,3220780.304829552,2392259.828771139,2787310.874669258,7.44440093356508E7,6.683599822495973E7,7.494693521177235E7,0,0,0,0,0,0,0,0,0,
13996,661.3756612141927,4.9124563666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5379250866032E7,6.740460320885228E7,6.814954921150489E7,0,0,0,0,0,0,0,0,0,
13997,226.95167965359158,0.47306485888888883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.414017086793934E7,4.89599276565842E7,4.798112879215245E7,0,0,0,1083722.8069779153,695454.7534815186,689322.6057355669,984131.0997746183,1106420.1302468998,794422.1045664046,
13998,344.24361528669084,4.319539028571429,1.5460133738711124E7,1.6724219358498793E7,1.0149438866006982E7,0,0,0,0,125042.53416277928,0,0,0,0,0,0,0,0,0,0,1.063799759115891E8,1.0116005638591164E8,1.0726364068136339E8,0,0,0,0,0,0,0,0,0,
13999,342.2277660369873,4.657196525,7182057.668725792,7039238.495595168,7904969.086966628,0,0,0,760199.4716523685,1113178.6238829817,0,0,0,0,0,0,0,0,0,0,5.252722589159236E7,4.9112852301949196E7,4.886941421239678E7,0,0,0,0,0,0,0,0,0,
14001,289.1794662475586,4.50246392,2474488.2996259555,2127085.299231287,2053786.665946229,0,0,0,0,0,0,0,0,241199.2605675004,624776.0934720909,624297.3408437715,463736.72833836835,0,0,0,5.229451657485683E7,4.857727368809215E7,5.03739608025484E7,0,0,0,0,0,0,0,0,0,
14002,475.28821818033856,3.8482531333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.031553680582952E7,2.5332869400415722E7,2.9550065297526445E7,0,0,0,0,0,0,0,0,0,
14003,377.2146742078993,3.0820171555555556,0,0,0,0,0,0,0,0,0,0,0,0,2227842.01818328,1179432.8914052746,1928102.3076447265,2.7335066436008736E7,2.565014408567361E7,2.495767061061529E7,3.94830390665828E7,3.606628192637694E7,4.104922304653376E7,0,0,0,0,0,0,0,0,0,
14005,344.2436981201172,4.0114492833333335,4733108.671935469,4081963.851794811,3526272.947156718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0642381045285866E7,4.931868978327834E7,5.4100322661893934E7,0,0,0,0,0,0,0,0,0,
14006,344.24368540445965,3.749060516666667,6923922.362647224,6359495.769887156,5460966.165128441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.871869739215444E7,5.973154200149666E7,6.328340970764062E7,0,0,0,0,0,0,0,0,0,
14007,735.4127807617188,5.2948357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.964987756470254E7,2.8060697994684022E7,3.102222976433948E7,0,0,0,0,0,0,0,0,0,
14008,309.2062072753906,4.044537466666667,6044233.320539334,5247186.864877226,4759193.889848621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.430809667966606E7,5.4528481834983006E7,5.534026369248545E7,0,0,0,0,0,0,0,0,0,
14009,484.2911071777344,4.9049258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.281457943319749E7,2.424108667653257E7,2.205441903551825E7,0,0,0,0,0,0,0,0,0,
14010,362.9266866048177,0.47382018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3662605112189362E7,1.5799040330018993E7,1.537739243479035E7,0,0,0,0,0,0,0,0,0,
14011,629.3491923014323,4.9124563666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1772543730586853E7,2.3004042407274213E7,1.9361744353078973E7,0,0,0,0,0,0,0,0,0,
14012,349.19899495442706,4.040172833333334,4362343.72000593,3888481.3981409934,3260854.0453136778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.277336551909957E7,4.204597745142044E7,4.425789234237778E7,0,0,0,0,0,0,0,0,0,
14013,322.1078287760417,4.605680466666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4627757708409518E7,2.311590921924133E7,2.577962729676644E7,0,0,0,0,0,0,0,0,0,
14014,512.2863362630209,4.647952833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0752547503756527E7,1.886847644000106E7,1.9851803137764663E7,0,0,0,0,0,0,0,0,0,
14015,298.1650136311849,3.508885713333333,1350325.6192700777,1185727.8595337113,938461.7762087347,0,0,0,3300480.974369905,3271695.9882445573,3483776.4707736997,0,0,0,1.3649818373868762E7,1.1187797848229237E7,1.395042079627188E7,2599554.511303734,2643583.146701162,2617101.9248356484,2.4053977254090514E7,2.311550972367593E7,2.3198214348386362E7,0,0,0,0,0,0,0,0,0,
14016,430.91443888346356,0.47382018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1103583496623803E7,1.254252333594928E7,1.2613956884128878E7,0,0,0,0,0,0,0,0,0,
14017,325.2010320027669,3.6020746999999997,2340388.3110884503,1963283.830237361,1901675.6461162076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0705127153601877E7,4.194779461745929E7,4.397054818460632E7,0,0,0,0,0,0,0,0,0,
14018,344.2438227335612,3.4279552333333334,2471991.985888904,2304909.105075376,1716566.4880866772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6603985633007616E7,3.5225402444124535E7,4.020340222431639E7,0,0,0,0,0,0,0,0,0,
14019,349.1988016764323,4.3221309,1.1296697058930766E7,8032176.47563461,6615657.701189435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4738464059304066E7,4.379757809946419E7,4.677432457499446E7,0,0,0,0,0,0,0,0,0,
14020,731.3995717366537,5.0206396,0,0,0,0,0,0,0,0,0,2165019.327946117,2116521.379920132,1574227.2996905444,0,0,0,0,0,0,1.5843797200210446E7,1.4739077170372222E7,1.5837509643334206E7,0,0,0,0,0,0,0,0,0,
14021,703.3860880533854,5.2948357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83650458697647E7,1.5533686659319311E7,1.8266714483139776E7,0,0,0,0,0,0,0,0,0,
14022,510.2899169921875,6.1766703000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6114338404731162E7,1.4126592709873509E7,1.563927529654351E7,0,0,0,0,0,0,0,0,0,
14023,294.93922932942706,0.47382018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0021904628114646E7,1.1363160737186953E7,1.1003314161509365E7,0,0,0,0,0,0,0,0,0,
14024,275.2007700602214,4.255829816666666,3034779.362901411,3115873.3997337944,2272234.7269202373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.113604893027767E7,1.851882404737057E7,2.0867002112080347E7,0,0,0,0,0,0,0,0,0,
14025,325.20120493570965,3.51061505,1075969.7728659834,869971.2868511957,901980.7211190492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3903162824878797E7,1.946704897316472E7,2.0895929549232814E7,0,0,0,0,0,0,0,0,0,
14026,347.1830647786458,4.661787116666667,9035651.537082601,8606157.770223169,8952498.448480204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7473725623214655E7,1.714196783227053E7,1.6239541631669855E7,0,0,0,0,0,0,0,0,0,
14028,691.3863525390625,5.089252299999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.503111251817426E7,3.4580767709451586E7,3.308229251162472E7,0,0,0,0,0,0,0,0,0,
14029,404.26482645670575,3.585311366666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7708102789397575E7,2.5356720963493943E7,2.7929151083615407E7,0,0,0,0,0,0,0,0,0,
14031,272.14915466308594,2.8183985000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8469716663670503E7,1.6317306784591725E7,1.73541625958867E7,0,0,0,0,0,0,0,0,0,
14032,484.2911631266276,4.678379933333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3616735598156564E7,1.2598662755818367E7,1.4999237217257058E7,0,0,0,0,0,0,0,0,0,
14034,498.90187072753906,0.47382018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6656968.801461378,8126308.338571419,7796465.546175118,0,0,0,0,0,0,0,0,0,
14035,349.19887288411456,3.7973504833333336,3837082.150296835,3384366.323717647,2794998.5030351747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7021665343190197E7,4.065703278544916E7,3.608606723473875E7,0,0,0,0,0,0,0,0,0,
14036,647.3605651855469,4.126073366666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2779195532731708E7,1.3814612485547896E7,1.2411118796660515E7,0,0,0,0,0,0,0,0,0,
14037,380.2206776936849,4.030039333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9238055393656142E7,2.8488674596083444E7,3.0024460130622644E7,0,0,0,0,0,0,0,0,0,
14038,217.10511363636363,0.5043519663636363,0,317799.8701581666,252029.91556833603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8046484.949746517,8120820.95034226,9450582.767317643,0,0,0,669595.5057282248,500746.03889909864,461336.936454209,389591.08789041557,399178.028157318,400566.9018589159,
14040,291.19540150960285,3.6862045833333337,5895293.15466159,4993744.118865492,4930179.428974458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9508850752285384E7,3.0746337752883416E7,2.926146535480726E7,0,0,0,0,0,0,0,0,0,
14041,351.1432800292969,3.3742119500000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562390.1153739823,0,0,1.387332690655582E7,1.3725036839926165E7,1.2093361436816085E7,0,0,0,0,0,0,0,0,0,
14042,215.12811279296875,3.0531534666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0437758707564924E7,1.0465431377506131E7,1.147562203032954E7,0,0,0,0,0,0,0,0,0,
14043,661.3757629394531,4.590468066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9048766.388206964,9411551.950640345,1.0413258624103248E7,0,0,0,0,0,0,0,0,0,
14044,488.276611328125,6.092216133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0551368781908546E7,9903861.121955443,9853474.00529593,0,0,0,0,0,0,0,0,0,
14045,735.4124959309896,4.8735717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0059706526990792E7,9526366.926010855,9418663.090172842,0,0,0,0,0,0,0,0,0,
14046,460.23334248860675,4.824182033333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7748484.720022138,7036034.628752966,1.4761172200407464E7,0,0,0,0,0,0,0,0,0,
14047,691.3865661621094,4.686994599999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.942139280474058E7,1.778925862243092E7,2.172141052031585E7,0,0,0,0,0,0,0,0,0,
14049,358.1869371202257,3.1444025666666664,0,0,0,0,0,0,2817619.9486736306,3284805.276109781,2517913.9500382068,0,0,0,0,0,0,1.9244014206876658E7,1.8003023885956515E7,1.720397702762778E7,1.0915139986359395E7,1.0603409587916227E7,1.1207625101871941E7,0,0,0,0,0,0,0,0,0,
14051,257.175048828125,4.463835366666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8047405.986867178,7976357.71280997,8422779.313014757,0,0,0,0,0,0,0,0,0,
14052,304.89236806233725,0.4728818006666667,1298882.1322488743,1948113.7656834333,1967841.1004412854,1306731.7606697697,2989140.918668303,2192527.0956743667,1000267.9155220091,1959327.0114651055,1239806.1120603285,1710045.5619516806,1974429.9017542738,1856040.8807468773,1920088.270390321,2036504.3496869816,2192894.30639941,2023144.3647989333,2029688.2900005914,2013970.3921868103,9404321.965509638,1.029703806605044E7,9918000.575237941,1192865.052726637,1923092.1508892663,2182198.542505074,1378517.5814814027,1718962.050672694,1804419.1300605978,3115141.3744183495,1886333.602277418,2246138.1791114947,
14054,358.25879669189453,4.521923816666666,3262847.551962519,2686731.7212344687,2498601.5297605023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2919590038387075E7,2.012642789110875E7,2.4768145291488033E7,0,0,0,0,0,0,0,0,0,
14055,648.3768310546875,5.875763833333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69010006279193E7,3.3033529261486765E7,3.1027984827581357E7,0,0,0,0,0,0,0,0,0,
14056,329.1597137451172,3.400418266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8431792.095308783,8071851.132264329,8353095.567497315,0,0,0,0,0,0,0,0,0,
14057,307.190183367048,4.175605385714286,1246423.8914242445,1692031.595452701,997699.1652747996,0,0,0,0,446859.24848751794,0,0,0,0,0,0,0,0,0,0,1.0146092160216738E7,8097242.136179168,8459363.412950676,0,0,0,0,0,0,0,0,0,
14058,369.15448506673175,3.246350488888889,0,0,0,0,0,0,0,0,0,0,0,0,2188612.984382906,2160655.8236549105,2242071.675520901,1082479.585344454,1225275.6783850295,1013555.9616213522,1.087886365216238E7,8433503.112974916,9595825.018392123,0,0,0,0,0,0,0,0,0,
